"RaceNo","Date","Site","Cars","Len","Sfc","Miles","Cau","Speed","LC","Driver","Finish","Start","CarNumber","Make","Pts","Laps","Led","Status","Rating","Team"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Carl Edwards",19,5,"#99","Ford","106/0",273,0,"Running",82.8,"Roush Fenway Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Clint Bowyer",20,16,"#33","Chevrolet","103/0",273,0,"Running",77.6,"Richard Childress Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Bobby Labonte",21,28,"#96","Ford","105/5",273,9,"Running",66.9,"Hall of Fame Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Matt Kenseth",22,10,"#17","Ford","97/0",273,0,"Running",78.6,"Roush Fenway Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Marcos Ambrose",23,18,"#47","Toyota","94/0",273,0,"Running",64.1,"JTG Daugherty Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Michael Waltrip",24,29,"#55","Toyota","91/0",273,0,"Running",53.7,"Michael Waltrip Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Robby Gordon",25,34,"#7","Toyota","93/5",272,1,"Running",54.1,"Robby Gordon Motorsports"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Elliott Sadler",26,23,"#19","Dodge","90/5",272,1,"Running",51.2,"Richard Petty Motorsports"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Regan Smith",27,43,"#78","Chevrolet","82/0",272,0,"Running",45.6,"Furniture Row Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"David Stremme",28,32,"#12","Dodge","79/0",272,0,"Running",55.4,"Penske Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Ryan Newman",29,6,"#39","Chevrolet","81/5",270,17,"Running",71.1,"Stewart-Haas Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Paul Menard",30,33,"#98","Ford","73/0",267,0,"Running",42.7,"Yates Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Jeff Burton",31,15,"#31","Chevrolet","70/0",251,0,"Running",61.1,"Richard Childress Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"A.J. Allmendinger",32,30,"#44","Dodge","67/0",238,0,"Running",35.3,"Richard Petty Motorsports"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Jamie McMurray",33,19,"#26","Ford","64/0",237,0,"Running",34.6,"Roush Fenway Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Kevin Harvick",34,25,"#29","Chevrolet","61/0",231,0,"Running",55.2,"Richard Childress Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Brian Vickers",35,17,"#83","Toyota","58/0",190,0,"accident",61,"Team Red Bull"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Scott Speed",36,37,"#82","Toyota","55/0",189,0,"accident",36.6,"Team Red Bull"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Martin Truex Jr.",37,22,"#1","Chevrolet","52/0",174,0,"accident",77.2,"Earnhardt Ganassi Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"David Ragan",38,31,"#6","Ford","49/0",174,0,"accident",38.3,"Roush Fenway Racing"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Joe Nemechek",39,39,"#187","Toyota","46/0",67,0,"transmission",32.5,"NEMCO Motorsports"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"David Gilliland",40,38,"#171","Chevrolet","43/0",48,0,"electrical",34,"TRG Motorsports"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Tony Raines",41,42,"#37","Chevrolet","40/0",30,0,"electrical",31.8,"Front Row Motorsports"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Dave Blaney",42,40,"#66","Toyota","37/0",29,0,"overheating",33.4,"Prism Motorsports"
17,2009-06-28,"Loudon",43,1.058,"P",289,11,97.497,21,"Patrick Carpentier",43,41,"#36","Toyota","34/0",14,0,"accident",30.4,"Tommy Baldwin Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Tony Stewart",1,1,"#14","Chevrolet","195/10",160,86,"Running",141.5,"Stewart-Haas Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Jimmie Johnson",2,3,"#48","Chevrolet","170/0",160,0,"Running",117.1,"Hendrick Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Denny Hamlin",3,6,"#11","Toyota","170/5",160,63,"Running",128.1,"Joe Gibbs Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Carl Edwards",4,5,"#99","Ford","160/0",160,0,"Running",104.8,"Roush Fenway Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Kurt Busch",5,4,"#2","Dodge","160/5",160,1,"Running",107.5,"Penske Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Marcos Ambrose",6,18,"#47","Toyota","150/0",160,0,"Running",89,"JTG Daugherty Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Brian Vickers",7,17,"#83","Toyota","146/0",160,0,"Running",86.2,"Team Red Bull"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Matt Kenseth",8,10,"#17","Ford","147/5",160,3,"Running",105.3,"Roush Fenway Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Juan Pablo Montoya",9,12,"#42","Chevrolet","138/0",160,0,"Running",80.3,"Earnhardt Ganassi Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Elliott Sadler",10,23,"#19","Dodge","134/0",160,0,"Running",94.7,"Richard Petty Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Jamie McMurray",11,22,"#26","Ford","130/0",160,0,"Running",84.1,"Roush Fenway Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Regan Smith",12,43,"#78","Chevrolet","127/0",160,0,"Running",65.5,"Furniture Row Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"David Ragan",13,31,"#6","Ford","124/0",160,0,"Running",90.4,"Roush Fenway Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Kyle Busch",14,8,"#18","Toyota","126/5",160,1,"Running",109.1,"Joe Gibbs Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Kasey Kahne",15,13,"#9","Dodge","118/0",160,0,"Running",90.7,"Richard Petty Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Jeff Burton",16,16,"#31","Chevrolet","120/5",160,2,"Running",101.1,"Richard Childress Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"A.J. Allmendinger",17,30,"#44","Dodge","112/0",160,0,"Running",86.6,"Richard Petty Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Greg Biffle",18,9,"#16","Ford","109/0",160,0,"Running",58.9,"Roush Fenway Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Joey Logano",19,21,"#20","Toyota","106/0",160,0,"Running",77.9,"Joe Gibbs Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Ryan Newman",20,7,"#39","Chevrolet","108/5",160,1,"Running",57.6,"Stewart-Haas Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Bobby Labonte",21,28,"#96","Ford","100/0",160,0,"Running",58.7,"Hall of Fame Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Robby Gordon",22,34,"#7","Toyota","102/5",160,1,"Running",50.9,"Robby Gordon Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Paul Menard",23,33,"#98","Ford","94/0",160,0,"Running",57.3,"Yates Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Brad Keselowski",24,36,"#09","Chevrolet","91/0",160,0,"Running",45.7,"Phoenix Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Martin Truex Jr.",25,24,"#1","Chevrolet","88/0",160,0,"Running",61.2,"Earnhardt Ganassi Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Kevin Harvick",26,27,"#29","Chevrolet","85/0",160,0,"Running",62.2,"Richard Childress Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"John Andretti",27,35,"#34","Chevrolet","87/5",160,1,"Running",46.9,"Front Row Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Jeff Gordon",28,2,"#24","Chevrolet","84/5",160,1,"Running",58.4,"Hendrick Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Clint Bowyer",29,15,"#33","Chevrolet","76/0",159,0,"Running",67.6,"Richard Childress Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Tony Raines",30,42,"#37","Dodge","73/0",158,0,"Running",32.4,"Front Row Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Scott Speed",31,37,"#82","Toyota","70/0",152,0,"accident",52.2,"Team Red Bull"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Sam Hornish Jr.",32,25,"#77","Dodge","67/0",152,0,"Running",67.3,"Penske Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Reed Sorenson",33,26,"#43","Dodge","64/0",146,0,"Running",50.6,"Richard Petty Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Casey Mears",34,20,"#07","Chevrolet","61/0",144,0,"Running",62.3,"Richard Childress Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"David Stremme",35,32,"#12","Dodge","58/0",129,0,"Running",58.2,"Penske Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"David Reutimann",36,14,"#00","Toyota","55/0",127,0,"Running",58.3,"Michael Waltrip Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Michael Waltrip",37,29,"#55","Toyota","52/0",124,0,"Running",36.7,"Michael Waltrip Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Mark Martin",38,11,"#5","Chevrolet","49/0",79,0,"Running",45.8,"Hendrick Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Dale Earnhardt Jr.",39,19,"#88","Chevrolet","46/0",76,0,"accident",45.5,"Hendrick Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"David Gilliland",40,38,"#171","Chevrolet","43/0",76,0,"accident",35.2,"TRG Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Joe Nemechek",41,39,"#187","Toyota","40/0",25,0,"transmission",25.4,"NEMCO Motorsports"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Patrick Carpentier",42,41,"#36","Toyota","37/0",18,0,"engine",28.5,"Tommy Baldwin Racing"
18,2009-07-04,"Daytona",43,2.5,"P",400,8,142.461,23,"Dave Blaney",43,40,"#66","Toyota","34/0",2,0,"overheating",26.3,"Prism Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Mark Martin",1,14,"#5","Chevrolet","195/10",267,195,"Running",145.6,"Hendrick Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Jeff Gordon",2,7,"#24","Chevrolet","170/0",267,0,"Running",107.7,"Hendrick Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Kasey Kahne",3,15,"#9","Dodge","170/5",267,2,"Running",116.8,"Richard Petty Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Tony Stewart",4,32,"#14","Chevrolet","165/5",267,1,"Running",103.2,"Stewart-Haas Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Denny Hamlin",5,4,"#11","Toyota","155/0",267,0,"Running",108,"Joe Gibbs Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Ryan Newman",6,12,"#39","Chevrolet","150/0",267,0,"Running",92.6,"Stewart-Haas Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Brian Vickers",7,1,"#83","Toyota","151/5",267,10,"Running",114.8,"Team Red Bull"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Jimmie Johnson",8,3,"#48","Chevrolet","147/5",267,58,"Running",126.8,"Hendrick Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Clint Bowyer",9,5,"#33","Chevrolet","138/0",267,0,"Running",107.4,"Richard Childress Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Juan Pablo Montoya",10,19,"#42","Chevrolet","134/0",267,0,"Running",74.1,"Earnhardt Ganassi Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Marcos Ambrose",11,10,"#47","Toyota","130/0",267,0,"Running",80.5,"JTG Daugherty Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"David Reutimann",12,9,"#00","Toyota","127/0",267,0,"Running",86,"Michael Waltrip Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"A.J. Allmendinger",13,20,"#44","Dodge","124/0",267,0,"Running",75.7,"Richard Petty Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Carl Edwards",14,25,"#99","Ford","121/0",267,0,"Running",93.8,"Roush Fenway Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Dale Earnhardt Jr.",15,13,"#88","Chevrolet","118/0",267,0,"Running",89.8,"Hendrick Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Martin Truex Jr.",16,21,"#1","Chevrolet","115/0",267,0,"Running",80.2,"Earnhardt Ganassi Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Kurt Busch",17,22,"#2","Dodge","112/0",267,0,"Running",90.5,"Penske Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Joey Logano",18,24,"#20","Toyota","109/0",267,0,"Running",66.3,"Joe Gibbs Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Kevin Harvick",19,28,"#29","Chevrolet","106/0",267,0,"Running",74.5,"Richard Childress Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Michael Waltrip",20,37,"#55","Toyota","103/0",266,0,"Running",42.6,"Michael Waltrip Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Bobby Labonte",21,42,"#96","Ford","100/0",266,0,"Running",51.3,"Hall of Fame Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Jamie McMurray",22,30,"#26","Ford","97/0",266,0,"Running",53.7,"Roush Fenway Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Matt Kenseth",23,33,"#17","Ford","94/0",266,0,"Running",57.1,"Roush Fenway Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Reed Sorenson",24,11,"#43","Dodge","91/0",265,0,"Running",80.9,"Richard Petty Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"David Ragan",25,17,"#6","Ford","88/0",265,0,"Running",56.9,"Roush Fenway Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"David Stremme",26,36,"#12","Dodge","85/0",265,0,"Running",46.4,"Penske Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Elliott Sadler",27,34,"#19","Dodge","87/5",265,1,"Running",43.4,"Richard Petty Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Casey Mears",28,38,"#07","Chevrolet","79/0",265,0,"Running",45,"Richard Childress Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Bill Elliott",29,8,"#21","Ford","76/0",265,0,"Running",64.1,"Wood Brothers Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"John Andretti",30,40,"#34","Chevrolet","73/0",265,0,"Running",33.1,"Front Row Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Greg Biffle",31,35,"#16","Ford","70/0",265,0,"Running",56.4,"Roush Fenway Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Brad Keselowski",32,29,"#25","Chevrolet","67/0",265,0,"Running",57.6,"Hendrick Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Kyle Busch",33,6,"#18","Toyota","64/0",257,0,"engine",61.8,"Joe Gibbs Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Robby Gordon",34,41,"#7","Toyota","61/0",237,0,"Running",43,"Robby Gordon Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Paul Menard",35,27,"#98","Ford","58/0",226,0,"accident",61.2,"Yates Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Scott Speed",36,2,"#82","Toyota","55/0",226,0,"accident",59.4,"Team Red Bull"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Jeff Burton",37,23,"#31","Chevrolet","52/0",224,0,"accident",52.1,"Richard Childress Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Sam Hornish Jr.",38,16,"#77","Dodge","49/0",217,0,"accident",55.2,"Penske Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Mike Skinner",39,39,"#36","Toyota","46/0",60,0,"engine",26.4,"Tommy Baldwin Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Mike Bliss",40,26,"#09","Dodge","43/0",58,0,"electrical",32.4,"Phoenix Racing"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Joe Nemechek",41,31,"#187","Toyota","40/0",30,0,"clutch",29,"NEMCO Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"David Gilliland",42,43,"#171","Chevrolet","37/0",11,0,"transmission",27.3,"TRG Motorsports"
19,2009-07-11,"Chicago",43,1.5,"P",401,7,133.804,10,"Dave Blaney",43,18,"#66","Toyota","34/0",10,0,"engine",28.5,"Prism Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Jimmie Johnson",1,16,"#48","Chevrolet","190/5",160,24,"Running",128,"Hendrick Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Mark Martin",2,1,"#5","Chevrolet","175/5",160,14,"Running",128.9,"Hendrick Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Tony Stewart",3,7,"#14","Chevrolet","170/5",160,2,"Running",114,"Stewart-Haas Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Greg Biffle",4,12,"#16","Ford","160/0",160,0,"Running",108.4,"Roush Fenway Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Brian Vickers",5,6,"#83","Toyota","160/5",160,2,"Running",114.4,"Team Red Bull"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Kevin Harvick",6,19,"#29","Chevrolet","150/0",160,0,"Running",94.3,"Richard Childress Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Kasey Kahne",7,8,"#9","Dodge","146/0",160,0,"Running",98.6,"Richard Petty Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"David Reutimann",8,5,"#00","Toyota","142/0",160,0,"Running",98.8,"Michael Waltrip Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Jeff Gordon",9,22,"#24","Chevrolet","138/0",160,0,"Running",91.1,"Hendrick Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Matt Kenseth",10,25,"#17","Ford","134/0",160,0,"Running",80.8,"Roush Fenway Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Juan Pablo Montoya",11,2,"#42","Chevrolet","140/10",160,116,"Running",131.7,"Earnhardt Ganassi Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Joey Logano",12,18,"#20","Toyota","127/0",160,0,"Running",79,"Joe Gibbs Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Reed Sorenson",13,9,"#43","Dodge","124/0",160,0,"Running",85.1,"Richard Petty Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Ryan Newman",14,17,"#39","Chevrolet","121/0",160,0,"Running",80.4,"Stewart-Haas Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Carl Edwards",15,41,"#99","Ford","118/0",160,0,"Running",70.7,"Roush Fenway Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"David Stremme",16,21,"#12","Dodge","115/0",160,0,"Running",70.6,"Penske Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Martin Truex Jr.",17,13,"#1","Chevrolet","112/0",160,0,"Running",69.8,"Earnhardt Ganassi Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Clint Bowyer",18,10,"#33","Chevrolet","109/0",160,0,"Running",81.1,"Richard Childress Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Casey Mears",19,27,"#07","Chevrolet","111/5",160,1,"Running",63.8,"Richard Childress Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"A.J. Allmendinger",20,33,"#44","Dodge","103/0",160,0,"Running",61.9,"Richard Petty Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Jamie McMurray",21,24,"#26","Ford","100/0",160,0,"Running",57,"Roush Fenway Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Marcos Ambrose",22,11,"#47","Toyota","97/0",160,0,"Running",67.7,"JTG Daugherty Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Bobby Labonte",23,31,"#96","Ford","94/0",160,0,"Running",53.3,"Hall of Fame Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"David Ragan",24,29,"#6","Ford","91/0",160,0,"Running",56.2,"Roush Fenway Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Jeff Burton",25,38,"#31","Chevrolet","88/0",159,0,"Running",63.5,"Richard Childress Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Bill Elliott",26,4,"#21","Ford","85/0",159,0,"Running",79.7,"Wood Brothers Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Kurt Busch",27,40,"#2","Dodge","82/0",159,0,"Running",51.7,"Penske Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Robby Gordon",28,32,"#7","Toyota","79/0",159,0,"Running",48.4,"Robby Gordon Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Paul Menard",29,28,"#98","Ford","76/0",158,0,"Running",41.2,"Yates Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"David Gilliland",30,37,"#171","Chevrolet","78/5",158,1,"Running",41.9,"TRG Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Scott Speed",31,26,"#82","Toyota","70/0",157,0,"Running",42.1,"Team Red Bull"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"John Andretti",32,35,"#34","Chevrolet","67/0",156,0,"Running",38.1,"Front Row Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Terry Labonte",33,43,"#08","Toyota","64/0",154,0,"Running",33.5,"EM Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Denny Hamlin",34,14,"#11","Toyota","61/0",144,0,"Running",69.6,"Joe Gibbs Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Michael Waltrip",35,23,"#55","Toyota","58/0",139,0,"engine",47,"Michael Waltrip Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Dale Earnhardt Jr.",36,3,"#88","Chevrolet","55/0",127,0,"engine",85.5,"Hendrick Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Sam Hornish Jr.",37,15,"#77","Dodge","52/0",118,0,"Running",62.4,"Penske Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Kyle Busch",38,20,"#18","Toyota","49/0",112,0,"Running",68.5,"Joe Gibbs Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Regan Smith",39,36,"#78","Chevrolet","46/0",108,0,"Running",27.1,"Furniture Row Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Elliott Sadler",40,42,"#19","Dodge","43/0",45,0,"Running",27,"Richard Petty Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Mike Skinner",41,39,"#36","Toyota","40/0",35,0,"transmission",27.9,"Tommy Baldwin Racing"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Dave Blaney",42,34,"#66","Toyota","37/0",23,0,"brakes",30.8,"Prism Motorsports"
20,2009-07-26,"Indianapolis",43,2.5,"P",400,3,145.882,9,"Joe Nemechek",43,30,"#187","Toyota","34/0",21,0,"brakes",30.4,"NEMCO Motorsports"
21,2009-08-03,"Pocono",43,2.5,"P",500,10,126.396,17,"Denny Hamlin",1,6,"#11","Toyota","195/10",200,91,"Running",148.6,"Joe Gibbs Racing"
21,2009-08-03,"Pocono",43,2.5,"P",500,10,126.396,17,"Juan Pablo Montoya",2,10,"#42","Chevrolet","170/0",200,0,"Running",104.3,"Earnhardt Ganassi Racing"
21,2009-08-03,"Pocono",43,2.5,"P",500,10,126.396,17,"Clint Bowyer",3,16,"#33","Chevrolet","170/5",200,23,"Running",94.1,"Richard Childress Racing"
21,2009-08-03,"Pocono",43,2.5,"P",500,10,126.396,17,"Sam Hornish Jr.",4,29,"#77","Dodge","160/0",200,0,"Running",79.6,"Penske Racing"
21,2009-08-03,"Pocono",43,2.5,"P",500,10,126.396,17,"Kasey Kahne",5,8,"#9","Dodge","160/5",200,35,"Running",122.4,"Richard Petty Motorsports"
